u,g,r,i,z,redshift
20.59877,18.26019,17.17119,16.70802,16.2824,0.1278603
19.25157,17.88256,17.17093,16.78843,16.53154,0.0827243
18.95586,16.95973,16.0449,15.62731,15.30995,0.08370721
19.29386,18.08067,17.61023,17.28782,17.14208,0.07832438
22.37143,20.11302,18.51189,17.88931,17.46624,0.361123
22.2305,21.13237,19.5067,18.66116,18.22985,0.4420919
22.78765,21.14131,19.45229,18.76408,18.37608,0.4227931
19.88073,18.13681,17.2264,16.81823,16.49839,0.1013738
26.72378,21.1997,19.48491,18.50272,17.97462,0.5233471
24.36996,22.19511,20.31826,19.38389,19.04205,0.5409473
23.8251,21.16286,19.37801,18.69164,18.25877,0.3994274
19.99187,18.24982,17.27911,16.84407,16.56992,0.1666627
22.59447,21.7693,20.25798,19.38943,18.88722,0.4917939
19.86687,18.25578,17.271,16.78707,16.40692,0.1570794
19.75525,18.35222,17.51149,17.09346,16.7599,0.1485083
24.4224,21.91094,20.49724,19.44319,18.87488,0.5494845
24.91814,21.92482,19.97999,18.94353,18.50504,0.5200286
18.11197,16.24321,15.40996,15.0258,14.68835,0.03673035
22.02821,21.53031,19.52548,18.84132,18.50463,0.3708883
25.3963,21.5806,20.01133,19.23109,18.69213,0.538819
19.99482,18.30699,17.33906,16.94216,16.63123,0.1273127
19.52004,17.95037,17.12532,16.64959,16.31084,0.08521271
19.81575,17.8964,16.90595,16.41427,16.00639,0.089852
17.97721,16.9283,16.53571,16.26902,16.06812,0.04470943
24.49997,21.00106,19.32339,18.6308,18.22556,0.3552645
21.4127,20.86685,20.3332,19.39779,19.14212,0.6963282
18.87753,17.78683,17.127,16.77378,16.52914,0.1512586
23.87873,22.50695,20.64246,19.56856,18.98225,0.5885109
19.14139,17.32833,16.46122,16.06731,15.74245,0.09554408
22.99443,21.55894,20.39806,19.63788,19.38725,0.596369
23.7835,23.01751,21.12345,19.80962,19.40916,0.6165193
24.61602,21.84649,19.99373,19.01377,18.41661,0.52398
20.29617,18.30197,17.45167,17.06884,16.76523,0.09309369
19.86098,17.97242,17.01572,16.60486,16.24412,0.1153134
16.77267,15.48811,14.83548,14.4821,14.19157,0.02770622
18.92749,17.76768,17.17923,16.82943,16.55893,0.09483168
23.78693,22.07785,20.72231,19.62043,19.27547,0.6447743
24.873,22.08255,20.65689,19.5238,18.89091,0.5966434
22.11073,21.40207,20.35178,19.54691,19.12077,0.567253
22.1274,21.52484,19.71188,18.75156,18.20655,0.5648904
23.91798,22.33843,20.66403,19.76542,19.29034,0.564713
23.67305,22.0437,20.29299,19.4423,18.9738,0.4979353
23.82618,21.6699,20.13581,19.25536,18.86353,0.4959766
21.97554,20.92496,19.25572,18.55752,18.14411,0.3899117
18.9669,18.06591,17.76105,17.50591,17.40042,0.0725622
25.63903,21.79912,20.23602,19.26792,18.81446,0.5451277
20.01232,17.98523,16.92779,16.49784,16.11026,0.1320293
22.95781,20.91764,19.40575,18.84922,18.49893,0.3425662
23.9056,22.08514,20.48967,19.35785,18.77785,0.5842916
18.80985,17.88024,17.50887,17.23132,17.13859,0.0814926
23.68077,21.96457,20.19785,19.37638,19.04311,0.4432772
22.59296,20.95226,19.45334,18.88676,18.55497,0.2574528
18.76052,17.51386,16.63091,16.23417,15.90672,0.1620177
24.32892,22.41426,21.04082,20.06425,19.76122,0.5662597
24.29342,22.37937,20.59054,19.51777,19.08366,0.5470206
24.20678,21.96732,20.37712,19.57063,19.25084,0.4364945
22.97055,21.68102,19.99765,18.99007,18.53585,0.600147
21.91206,21.09823,20.05799,19.15305,18.79007,0.6154058
18.13407,16.25824,15.37136,14.99552,14.69032,0.07884758
24.93768,21.88335,20.2652,19.34767,18.80894,0.511965
22.03023,21.16709,20.15249,19.46957,19.04229,0.5839676
19.81791,18.01346,17.09769,16.71205,16.40786,0.08943774
23.32407,20.88306,18.95799,18.33875,17.94865,0.3663107
19.42658,18.70923,18.27207,17.93488,17.90144,0.185353
18.89968,17.77792,17.23564,16.91313,16.72763,0.0812085
23.37092,21.83222,19.76039,18.67783,18.07755,0.5589898
23.01874,20.42552,18.81043,18.22314,17.89486,0.3193734
25.88181,21.70687,20.13034,19.31286,18.90516,0.4692854
20.34838,18.58298,17.57042,17.13838,16.76804,0.1395774
18.96069,17.89617,17.28072,16.93685,16.7506,0.1735983
25.21564,22.32901,21.10561,19.97416,19.85743,0.5663563
23.33977,22.75131,20.68292,19.47021,18.93645,0.7094808
25.26599,24.04506,21.25465,20.024,19.44823,0.639401
24.37096,21.65515,19.97034,19.07343,18.62446,0.452338
23.19472,20.8778,19.1397,18.50738,18.13859,0.3378662
20.62412,18.6924,17.46065,16.98948,16.64599,0.1936362
22.57734,21.95542,20.77477,19.72375,19.24222,0.5919145
24.35191,22.42288,20.7417,19.82051,19.43592,0.528829
19.72836,18.21308,17.37498,16.97056,16.64972,0.1005636
19.13536,18.05367,17.55644,17.11785,16.95491,0.08231767
23.90154,21.30952,19.55237,18.51299,18.05307,0.5202025
21.06575,16.81802,15.86169,15.45794,15.13534,0.09037361
20.05365,18.36599,17.60878,17.23936,17.00132,0.09567934
24.25816,22.33823,20.34847,19.21058,18.62777,0.5686676
25.99964,21.17865,19.40147,18.5178,17.96824,0.5050785
24.08069,21.72353,20.10829,19.27273,18.8244,0.4519631
21.25704,20.5113,20.23122,19.61373,19.93728,0.09082819
20.08028,18.03045,17.19066,16.80897,16.48779,0.1214612
25.77409,22.05258,20.37142,19.22404,18.76041,0.5571936
20.5722,18.495,17.54203,17.08853,16.7362,0.09637943
21.75421,19.60477,18.19112,17.62839,17.23079,0.2528774
22.9528,22.71238,20.67125,19.63625,19.01811,0.5255517
23.6875,23.67243,21.47566,20.36411,20.01992,0.5910508
23.57244,23.6928,21.3175,19.86244,19.17152,0.7469401
23.87812,22.69492,20.88012,19.87827,19.15085,0.518848
23.13944,20.98726,19.31304,18.64445,18.17878,0.3759166
21.64807,21.78011,20.62622,19.62035,19.18664,0.6471757
23.66769,22.01003,20.4516,19.66263,19.12232,0.5121213
25.44345,21.05256,19.29199,18.63489,18.27985,0.4155034
23.25823,20.93515,19.02881,18.36545,18.06951,0.3748761
19.30278,18.24265,17.76935,17.42348,17.29752,0.09354838
25.55355,20.27591,18.56301,17.78401,17.45482,0.3052225
23.84892,20.9854,19.21759,18.46112,18.03983,0.4450167
18.92398,17.00854,16.07253,15.65809,15.29626,0.1033328
18.84096,17.48586,16.91849,16.58035,16.3503,0.07405829
22.71855,22.0829,20.54285,19.6004,19.06884,0.5119734
24.62585,22.6084,20.56159,19.51969,18.9489,0.5833661
19.92842,18.03979,17.09364,16.712,16.37182,0.1129311
18.82322,17.75387,17.27565,16.95152,16.76289,0.08506283
20.43747,18.32964,17.12643,16.6816,16.34539,0.1939696
22.74726,21.32342,19.715,18.8252,18.35804,0.5274834
20.29067,18.94524,17.63195,17.09507,16.72771,0.2866954
25.66758,22.45653,20.8756,19.85549,19.40195,0.5597528
20.98092,18.88806,17.57251,17.09295,16.71275,0.2041135
23.74089,22.39932,20.82386,19.9091,19.30774,0.5665519
20.51816,18.57405,17.65084,17.27751,16.91431,0.1044932
25.0476,22.59579,20.6179,19.61264,18.99333,0.6686268
19.96947,18.18605,17.289,16.82156,16.45238,0.07543427
19.84346,18.05663,17.0355,16.59055,16.22553,0.1244919
24.40332,21.94398,20.07816,19.13503,18.63252,0.5413429
22.42513,20.47764,18.7223,18.15815,17.81116,0.322688
20.36594,18.49981,17.45009,17.03162,16.69412,0.1275189
18.75598,17.05122,16.30723,15.96203,15.69952,0.05142741
21.67275,19.38853,17.93924,17.43832,17.07088,0.2561094
18.88187,17.7713,17.11719,16.77554,16.54547,0.1306114
23.01513,22.28654,20.98342,20.06438,19.62347,0.5358426
19.73968,18.10143,16.99924,16.50864,16.16074,0.1747471
24.06897,22.45544,20.86307,19.79922,19.63633,0.5997852
18.51963,16.99347,16.21787,15.8162,15.52572,0.07036731
20.16679,18.35385,17.53563,17.16235,16.85701,0.06196166
25.9794,22.70759,20.78579,19.56391,19.25718,0.5869818
24.10357,21.22462,19.3637,18.7063,18.34199,0.4138079
23.57398,21.78556,20.263,19.45518,19.20308,0.447714
18.55815,17.04474,16.26232,15.88917,15.61996,0.1083078
22.7225,24.22725,21.12234,19.80184,19.4122,0.6629184
23.37117,21.70855,20.53356,19.8117,19.30964,0.3444864
19.97398,18.25112,17.30793,16.84954,16.52938,0.140043
25.66566,21.74072,20.17498,19.2415,18.77293,0.5701017
23.50229,22.88734,21.09315,19.83213,19.37524,0.6558104
24.12738,21.57365,20.10923,19.36873,19.04024,0.5180522
20.36913,18.7763,17.66111,17.13651,16.82508,0.2144096
20.05535,18.17537,17.31213,16.93626,16.6506,0.09060811
20.22538,18.26532,17.21541,16.86636,16.41164,0.1434951
19.42236,17.53024,16.58649,16.13002,15.74119,0.08425559
19.92739,18.04006,17.00142,16.55771,16.19267,0.1396283
19.69155,18.18147,17.26904,16.79867,16.50633,0.1498112
19.80374,17.80159,16.75136,16.32935,15.97351,0.1354733
21.94974,19.93873,18.38,17.75325,17.42772,0.2837276
25.99944,20.64131,18.96075,18.35193,17.96363,0.3469686
25.16033,21.98541,20.32366,19.25878,18.79581,0.5487722
18.75946,17.60293,17.18724,16.87662,16.69848,0.08886774
19.36894,17.76972,16.89958,16.4841,16.11336,0.1290342
23.48002,21.85847,20.05416,19.25548,18.91146,0.5067528
18.30478,17.03864,16.65586,16.44775,16.40265,0.04315808
23.35567,20.49577,18.87327,18.16083,17.77931,0.4348548
22.28362,20.09457,18.54659,17.98285,17.60082,0.283996
19.22061,17.82834,17.16384,16.80087,16.51352,0.09484128
20.46029,18.45913,17.41445,16.99503,16.62064,0.1219578
25.10991,21.33919,19.41145,18.75408,18.39605,0.4043515
20.56838,18.66068,17.66202,17.23827,16.87031,0.1143043
24.31544,22.23776,20.92256,20.04593,19.47729,0.4801499
24.53252,22.36095,21.19005,20.03673,19.46239,0.6606691
18.34689,16.43284,15.52795,15.14093,14.79929,0.07815152
23.84996,21.54741,20.19025,19.39603,18.94348,0.5576436
24.06045,19.86979,18.31659,17.73329,17.42801,0.2921134
23.61628,20.82631,19.11596,18.50468,18.11555,0.3406073
22.42592,20.05378,18.29564,17.69268,17.35155,0.318812
23.5404,23.43945,21.83363,20.65959,19.93556,0.7831514
23.25466,20.23641,18.67425,18.09795,17.7445,0.281482
25.31731,21.56184,20.04583,19.25134,18.88229,0.4365069
22.65062,22.14482,20.19823,19.16168,18.74231,0.5413082
22.01512,21.94855,21.31753,20.3785,20.08907,0.6628407
24.21412,22.18315,20.43316,19.48117,19.09998,0.4977867
20.40743,18.28217,17.06046,16.58647,16.22912,0.1732405
19.72622,17.74518,16.79997,16.39785,16.03076,0.1008909
22.13428,20.04974,18.39844,17.82956,17.42389,0.3145895
19.85605,18.32669,17.39339,16.98518,16.65479,0.1265133
22.8832,22.04823,20.20821,19.38339,18.88767,0.4764117
23.34346,22.28771,20.83863,19.89739,19.27186,0.5653488
23.37903,23.00601,21.04517,19.82877,19.53086,0.6597412
22.29466,21.62918,20.60268,19.81423,19.53572,0.5861115
23.70153,21.96265,20.33719,19.47477,19.03771,0.4749384
19.31228,17.85965,17.31002,16.99723,16.73984,0.0456523
23.92157,22.04425,20.59314,19.76699,19.04372,0.5396605
20.44447,18.23867,17.03601,16.57237,16.17577,0.1656173
24.4339,21.72509,20.48516,19.3411,18.90037,0.6074167
19.08638,17.6726,17.03039,16.65294,16.38074,0.04565933
23.10616,22.05669,20.43586,19.52621,18.9546,0.5099611
18.8427,17.00095,16.05732,15.65438,15.30112,0.09537001
23.61254,20.81506,19.80139,19.37766,19.13063,0.188069
20.2905,18.44335,17.58739,17.19506,16.89817,0.06508823
19.74078,17.97942,17.18825,16.76925,16.49988,0.092938
25.30398,22.74493,20.94906,19.89131,19.2785,0.5603504
24.5391,22.02422,20.35891,19.32945,18.83547,0.5256072
26.11448,22.70557,20.71817,19.54102,19.02952,0.564943
22.49193,21.31972,19.95582,18.99911,18.62169,0.4895561
23.18376,23.08408,21.27695,20.22161,19.61191,0.5602036
15.05115,13.28726,12.51773,12.14623,11.91106,0.01870119
19.95227,18.02785,16.94362,16.50521,16.12259,0.1441197
22.18512,21.49969,20.19826,18.9939,18.47971,0.5675083
23.51147,22.18789,20.32369,19.49186,19.21886,0.5620096
17.40487,15.46307,14.62978,14.20722,13.86658,0.04001037
23.70396,22.38166,20.41671,19.43353,19.19134,0.6626077
24.77106,21.56258,19.85641,18.87564,18.36261,0.5600877
25.87856,22.5012,20.76599,19.75868,19.35318,0.5080739
25.26323,21.7313,20.06468,19.09168,18.59863,0.5066553
18.8295,17.36665,16.62127,16.22171,15.95351,0.1015486
19.50822,18.39947,17.97645,17.74056,17.62588,0.07226484
23.97137,21.35948,19.38988,18.5842,18.53131,0.4563873
24.57539,21.09748,19.35827,18.54012,18.16908,0.4848547
22.97964,22.49938,20.97458,19.8907,19.46869,0.5316116
22.86341,21.21118,19.63311,18.64404,18.13873,0.5880345
23.54219,22.43513,20.72939,19.56731,18.94797,0.6375606
20.1354,18.78064,17.57803,17.08416,16.67801,0.2557773
23.98954,19.14739,17.82301,17.28636,17.07472,0.249057
23.43615,22.2582,20.7921,19.86909,19.31972,0.5998207
20.77291,18.69929,17.54882,17.09196,16.74197,0.1629927
19.25085,17.16034,15.91574,15.45204,15.08761,0.1669385
25.38294,21.78999,19.9456,18.88204,18.27052,0.5765497
22.76598,22.39427,20.58523,19.65742,19.21141,0.567184
20.47753,18.4213,17.37426,16.93966,16.59368,0.1303294
19.53949,17.44328,16.44042,16.01128,15.65,0.1158982
22.46761,20.32975,18.61274,18.04919,17.71508,0.3202263
22.83221,20.33329,18.53469,17.83288,17.44433,0.4015298
25.0423,21.6889,19.71426,18.82478,18.4662,0.4879977
19.3019,18.1055,17.35798,16.96474,16.69956,0.1202468
25.59078,22.03393,20.45571,19.63519,19.2876,0.3493877
21.97258,20.37532,18.81747,18.34103,18.00852,0.3712951
19.4397,17.98188,17.27027,16.92528,16.65343,0.1136905
23.59622,21.88099,20.18849,19.37152,18.89133,0.4690779
24.3976,23.1475,20.46753,19.37546,19.1028,0.5587979
23.93106,22.06823,20.47036,19.36117,19.0086,0.5505937
25.92311,20.47367,19.21552,18.45922,17.99957,0.4753665
18.62175,17.07234,16.34334,15.94573,15.70564,0.1208178
26.37243,22.22492,20.4943,19.64515,19.31311,0.488774
23.40348,21.25474,19.71738,18.65314,18.17896,0.5394712
23.52534,21.03041,19.23108,18.4736,18.05155,0.4404161
19.75897,18.03091,17.2606,16.88754,16.61876,0.09368339
23.15316,22.66922,20.65112,19.52191,19.36239,0.6204618
25.89926,23.01999,21.21744,19.99299,19.35067,0.711561
18.99933,17.83962,17.37914,17.02586,16.79769,0.08766578
24.15636,23.47815,21.38928,20.09718,19.78316,0.6863173
25.32451,23.11484,21.11276,19.89344,19.32241,0.6323398
19.11968,17.8879,17.42022,17.17743,16.93345,0.07188617
23.14799,22.45263,20.59978,19.60318,19.04729,0.5677023
19.06107,17.14987,16.20361,15.77484,15.4031,0.09314261
19.90988,17.95542,17.02654,16.64421,16.2711,0.09196259
22.46171,21.07002,19.89791,19.17245,18.73691,0.5141491
21.53506,19.76652,18.34179,17.77915,17.4655,0.2586035
19.61165,17.78013,16.97117,16.60596,16.32344,0.09879823
17.78179,16.18928,15.40673,14.98049,14.57502,0.0373337
20.00786,18.28744,17.45713,17.12388,16.82921,0.08981373
19.44764,17.53792,16.62464,16.24465,15.88086,0.07551581
19.90176,17.91832,16.84187,16.40302,16.04199,0.132828
18.81362,17.03056,16.20279,15.79723,15.48927,0.05013565
18.15464,17.4437,17.34829,17.35642,17.25924,0.02222205
22.72082,22.50695,20.91672,19.80021,19.45716,0.6192532
27.01413,22.1475,20.55925,19.30268,18.69043,0.6521121
18.69526,17.86785,17.67351,17.45118,17.41931,0.08187429
19.87494,17.80297,16.59267,16.11573,15.78722,0.1845078
19.49389,17.75257,16.79128,16.36882,16.01813,0.1208566
19.66005,18.85849,18.58139,18.28031,18.25354,0.1125677
23.74529,22.30751,20.37287,19.48441,18.98086,0.4767395
20.4823,18.4505,17.26875,16.81873,16.49234,0.1674536
21.33517,19.37099,17.80656,17.19035,16.90112,0.3015502
18.3551,17.3571,16.89609,16.52026,16.34682,0.07263626
25.78173,21.49285,19.93327,19.12682,18.84879,0.5029787
25.6627,20.46974,18.8044,18.13702,17.70769,0.3691606
19.50708,19.29119,18.99522,18.76465,18.71219,0.2451683
23.80211,22.37194,20.56082,19.38009,18.81954,0.6533866
22.2316,20.54076,18.84121,18.19279,17.82896,0.3458506
22.51265,20.42923,18.79026,18.20594,17.79186,0.3157004
24.2241,21.76689,20.25064,19.49787,19.03529,0.4514559
18.07419,16.62998,15.99628,15.62023,15.37952,0.09022594
19.90884,18.00367,16.96037,16.53842,16.21712,0.143296
23.78801,21.64932,20.42756,19.47985,18.83332,0.5926121
21.78819,21.20796,19.77751,18.88803,18.33337,0.4920397
22.16233,20.15776,18.60008,18.0093,17.65174,0.2898948
19.68476,17.82099,16.80202,16.38047,16.02179,0.127735
23.18012,21.93397,20.50747,19.56948,18.95116,0.4922745
18.4124,16.77259,15.97723,15.56598,15.25623,0.1017358
25.01808,22.14248,20.60823,19.54165,19.01639,0.5715619
19.89918,17.76235,16.68627,16.24741,15.88665,0.1361432
18.95031,17.63712,16.82702,16.35929,16.06124,0.1364791
25.54568,21.96629,20.66992,19.67184,19.38343,0.5803856
23.74872,21.33738,19.52545,18.88448,18.42413,0.3696758
18.02479,16.10219,15.26544,14.8784,14.54295,0.03958721
21.48166,21.80248,20.25953,19.30884,19.31651,0.6023838
23.09005,20.93604,19.17044,18.43758,17.981,0.4678143
25.25436,22.27845,20.58842,19.55187,19.38634,0.4985068
25.45643,21.63476,19.77277,18.86209,18.33856,0.5328441
23.47765,21.12288,20.16444,19.35276,18.78207,0.66615
22.98702,21.30255,19.97277,19.11085,18.85115,0.5324658
20.43515,18.51587,17.56153,17.11757,16.7578,0.0913142
24.55733,21.82012,19.53955,18.88924,18.26178,0.4663868
22.66966,21.73573,20.18421,19.2161,18.71122,0.5404782
19.54631,17.87582,17.00674,16.59143,16.26408,0.08215656
22.0616,19.63331,18.14816,17.65193,17.30424,0.2374175
23.10653,20.7268,19.05594,18.38037,17.87796,0.398544
19.67962,18.21043,17.50476,17.1041,16.76522,0.06645406
21.81842,20.60656,19.05252,18.35332,17.97089,0.3302517
25.37263,23.35708,20.97305,19.91246,19.53682,0.6044202
24.36934,22.87214,21.24452,19.9396,19.40609,0.6314297
23.88502,21.82284,19.93283,19.06226,18.6444,0.4901067
22.89014,21.27266,19.97123,19.16607,18.60871,0.5569072
21.93093,19.93879,18.24858,17.67824,17.34002,0.3106474
26.31878,21.6548,19.72504,18.73086,18.06923,0.6454988
21.83126,21.63751,20.91645,19.93451,19.77564,0.7096511
20.55346,18.67618,17.52325,17.07913,16.79308,0.1730621
25.77967,21.63948,19.99469,19.23153,18.84621,0.4089863
22.58977,20.97604,19.86172,19.11321,19.2318,0.5257727
19.86617,18.31357,17.59471,17.18218,16.86469,0.05497966
24.59481,22.12327,20.83977,19.57598,19.3197,0.6507142
20.4591,18.3495,17.26271,16.81919,16.45379,0.1383421
22.76678,19.63595,18.23795,17.64784,17.2589,0.3256936
19.72045,18.30131,17.50719,17.064,16.71704,0.1173736
21.0736,20.36052,19.16999,18.42435,18.02791,0.4512436
25.40803,22.27236,20.58883,19.49147,19.04161,0.5971704
23.55111,22.35005,20.53529,19.64498,19.10757,0.5810731
18.66616,17.61561,17.24125,16.98789,16.85227,0.06209585
22.51493,21.45856,19.87072,19.05974,18.48762,0.5477718
25.71334,22.1917,20.34434,19.27989,18.81855,0.55669
24.16442,21.41544,20.19071,19.15284,18.67176,0.6328164
19.46184,17.75794,16.95611,16.53018,16.20218,0.08745652
25.88007,21.87963,20.28533,19.2123,18.6524,0.5916636
18.83254,17.02334,16.06161,15.53299,15.11298,0.06765883
25.36232,22.30964,20.92653,19.76021,19.41607,0.5929706
19.98992,18.1261,17.24697,16.83161,16.5053,0.06452124
18.99215,17.17935,16.24734,15.77376,15.4547,0.09228784
18.90481,17.48203,16.80082,16.44296,16.19834,0.06346736
19.31909,17.42957,16.59258,16.16469,15.83478,0.07870299
21.88748,19.80289,18.20966,17.64762,17.26183,0.2773339
22.3211,22.20096,21.3998,20.32179,19.88321,0.7418719
24.77666,22.03809,20.5167,19.76517,19.15595,0.4598216
23.18029,21.51052,20.55604,19.804,19.73484,0.5769959
20.28473,18.42524,17.48064,17.07037,16.77133,0.1139992
20.44916,18.52671,17.54205,17.12131,16.76233,0.1269976
25.1565,22.80429,20.89201,19.8049,19.33291,0.6161757
25.64019,22.21223,20.91929,19.93196,19.40688,0.6017195
23.47501,20.8669,19.16033,18.52452,18.17547,0.3922138
24.084,21.96363,20.3298,19.4014,19.16122,0.4755377
19.61528,17.74158,16.82123,16.42875,16.11638,0.1145653
18.24907,17.14168,16.74275,16.51026,16.33081,0.03784388
23.92267,21.73651,19.86284,18.74125,18.27812,0.5761055
23.02442,22.47184,20.86197,19.67135,19.31051,0.6398633
23.00931,22.33441,20.93159,19.94712,19.46667,0.562028
18.55701,17.36955,16.72891,16.28217,16.04462,0.1006646
23.75729,22.25989,20.81785,19.80502,19.42993,0.5986499
18.89735,17.56627,16.74187,16.33085,16.02639,0.159024
20.58922,18.47271,17.57854,17.17381,16.85594,0.0982829
24.15513,22.76714,20.55854,19.53925,19.08037,0.5262232
23.54401,22.14492,20.60474,19.58266,18.9942,0.5343955
19.77874,18.39141,17.68802,17.26047,16.9665,0.1252555
24.19726,22.11081,20.78439,19.84986,19.28826,0.5293913
19.11339,17.6657,16.83703,16.44831,16.14199,0.1072191
19.77559,18.19492,17.42152,17.11585,16.85345,0.1316228
23.7247,21.40777,19.87832,19.06849,18.64524,0.463401
19.36049,18.00666,17.58344,17.26093,17.1088,0.08271343
22.546,21.01786,19.12224,18.53671,18.1235,0.3446838
22.35178,21.30406,19.99011,19.18167,18.74814,0.5511882
24.26427,20.86784,19.08514,18.20279,17.78124,0.4633626
19.56454,18.02651,17.18232,16.80326,16.44094,0.1155523
18.26989,16.32484,15.43892,15.01939,14.71562,0.07154355
24.67905,21.91347,20.33961,19.51795,19.06609,0.4850223
19.14119,17.34825,16.34691,15.92926,15.57398,0.1384455
24.83932,21.70148,20.33235,19.41671,19.02968,0.4993209
19.93699,18.97458,18.61382,18.28172,18.2469,0.09073129
24.10769,22.63144,20.8461,19.87543,19.49746,0.5233712
25.70207,21.64266,19.89371,19.11261,18.63497,0.4580823
22.91664,21.47447,19.81443,18.91797,18.50106,0.5094591
23.60968,21.20156,19.41039,18.79386,18.49233,0.3129959
25.58685,21.61328,20.30852,19.3401,19.11188,0.4835404
22.97671,21.44007,20.33501,19.47106,19.16861,0.6109282
